depth	latitude	longitude
10.8	42.464	13.199
118	38.398	14.814
6.9	42.729	12.733
34.4	37.926	14.773
160.4	38.637	15.562
25.2	45.209	8.855
9.3	44.142	7.014
8.9	38.1	15.089
6.3	43.4	12.585
10.8	43.32	12.571
8.8	39.862	16.047
5.9	43.404	12.581
6	43.39	12.506
7.5	43.475	12.448
9.9	42.429	13.085
5.3	42.668	13.238
5.8	43.409	12.575
6.4	43.398	12.577
9.4	42.853	13.216
7.8	43.404	12.531
8.6	40.452	15.762
8.7	43.336	12.55
9.5	42.754	13.102
33.5	36.857	15.864
5.8	43.402	12.583
111.7	38.394	15.437
12.3	42.919	13.011
7.7	43.304	12.549
9.3	38.845	16.174
8	43.337	12.542
11	42.454	13.294
15.3	42.471	13.315
5	39.705	15.514
8.6	41.916	14.946
6.8	43.496	12.404
132.1	38.416	15.154
2.6	43.458	12.385
16.1	40.292	15.987
9	43.392	12.431
9.4	43.576	12.07
9.9	42.466	12.685
28.3	41.204	14.936
10.2	38.064	15.092
27.4	37.8	14.969
8.4	43.305	12.546
11.1	40.026	16.061
6.7	43.315	12.536
10	38.491	12.728
9.9	42.795	13.055
6.4	43.305	12.533
8.4	42.909	11.95
13.6	42.676	13.203
9.4	43.386	12.555
16	43.5	12.772
12.6	42.929	12.874
9.3	40.02	15.995
9.6	42.755	13.086
10	43.288	11.251
11.1	42.561	13.164
11.1	43.279	12.589
8.3	42.853	12.713
6.6	43.458	12.482
7.9	42.959	12.879
4.7	43.417	12.57
7.8	37.788	15.383
15.1	43.264	13.002
4.9	43.414	12.574
7.2	43.304	12.541
7.9	43.337	12.55
9.8	43.3	12.542
15.2	42.728	13.104
12.8	42.511	13.156
7.5	38.046	15.091
49.6	42.939	14.179
10.3	43.379	12.639
10	44.42	16.28
19.3	40.326	15.94
8.9	41.744	13.552
133.2	38.488	15.516
0.6	45.666	10.707
7.5	43.396	12.579
2.5	43.405	12.574
11	42.558	13.336
9.1	40.447	15.153
7.7	43.408	12.588
15.2	46.093	13.558
10.9	38.282	15.719
9.8	42.368	13.339
10.3	42.852	12.951
5.1	44.349	7.385
4.4	43.412	12.583
9.2	43.302	12.55
8.1	43.019	12.878
27	42.942	13.268
23.8	42.934	13.259
25	42.936	13.268
203.9	38.624	15.328
6.3	44.703	6.883
5.2	46.116	13.533
20.3	42.217	13.518
3.5	43.409	12.576
8.8	43.331	12.557
11.4	42.555	13.337
4	43.405	12.579
10	44.584	6.707
19	41.152	15.194
117.7	38.486	15.562
11.1	42.463	13.303
10.1	43.316	12.539
9.2	42.768	12.909
28.8	44.474	12.104
3.6	43.481	13.91
5	43.445	12.539
7	42.772	12.509
9	43.342	12.531
10	44.498	6.781
22.9	43.016	13.286
7.8	43.478	12.454
7.5	43.308	12.539
9.5	43.308	12.554
9	42.829	13.031
13.7	44.519	6.74
10	38.246	15.066
9.7	43.303	12.544
10.2	42.903	13.164
8.4	43.417	12.566
20.6	46.484	13.703
12.9	37.277	15.162
15.3	38.026	15.289
17.1	38.025	15.278
10	42.721	13.054
115	38.39	15.411
4.7	43.415	12.571
7.3	42.855	13.28
12.9	43.003	12.931
5.3	43.406	12.576
5	43.405	12.58
9.2	43.118	12.506
9.7	42.827	13.036
4.3	43.404	12.58
4	43.41	12.582
28.4	37.021	15.049
4.2	43.416	12.573
37	44.622	10.387
4.5	43.406	12.58
8.6	43.407	12.573
9.8	43.15	12.794
6.4	43.414	12.568
9.6	42.808	13.124
9.8	43.322	12.577
6.6	43.418	12.569
11	39.027	15.992
12.2	42.545	13.035
6.5	42.818	13.011
10	39.673	16.828
9.6	42.888	13.144
8.3	42.884	13.143
7	43.339	12.546
9.3	39.894	16.114
24.3	41.59	14.916
8.6	43.329	12.546
10.1	43.498	13.817
5	43.411	12.571
11.1	46.193	10.557
10.3	42.709	13.033
8.2	43.493	13.813
8.5	43.503	13.851
64	43.112	12.78
9	39.889	16.117
5.4	43.478	12.412
8.9	45.622	10.716
11.1	38.111	15.12
6.3	45.673	10.705
217.8	38.913	15.637
9.2	45.652	10.705
2.6	45.671	10.7
8	43.494	12.415
13.2	44.495	6.755
11	42.764	13.057
9.1	39.099	16.543
7.5	43.455	12.483
9.1	43.466	12.514
9.5	43.349	12.526
9.1	43.305	12.551
9.8	43.303	12.547
11	42.561	13.164
10	44.513	6.677
8.4	43.356	12.625
8.8	43.108	12.823
9.2	46.633	10.519
8.3	43.398	12.523
230	39.069	15.768
6	43.434	12.454
9.9	43.304	12.545
5	43.575	12.553
11.7	42.556	13.163
8.8	42.825	13.034
10.9	38.6	13.701
7.2	43.301	12.548
8.4	42.887	13.139
11.4	42.552	13.156
10.5	42.558	13.16
10.8	42.551	13.163
7.4	42.576	13.176
10.2	42.559	13.159
5.5	42.764	13.238
6.2	42.821	13.018
10.6	42.558	13.168
7.8	39.894	16.07
11.8	42.978	12.948
11.1	42.56	13.163
10.7	42.554	13.161
11.1	42.593	13.101
32.4	38.906	16.768
6.9	43.609	12.278
7.3	43.315	12.561
8.6	39.891	16.071
9.1	43.603	12.275
30.3	38.92	16.689
5.3	43.37	12.554
5.1	43.36	12.575
10.5	44.419	10.232
7.5	43.362	12.617
8.1	43.452	12.544
9.3	38.224	15.134
267.2	39.476	15.699
13.8	42.976	13.018
7	43.302	12.548
4.3	43.41	12.571
12.5	42.494	13.354
7.2	43.37	12.551
5.5	43.403	12.454
10.1	43.231	12.23
26.1	39.615	16.029
7.2	43.299	12.528
15.5	37.154	15.122
20.5	41.677	14.799
10.6	43.532	12.385
8.5	45.528	10.816
7.4	37.948	14.368
10	43.296	12.526
26.5	43.126	13.453
4	43.374	12.563
1.9	37.848	13.954
28.5	40.843	16.644
10.9	42.92	13.288
8.6	42.403	13.392
14.5	43.402	12.693
8.1	41.857	13.84
8.2	42.527	13.041
9.8	43.908	12.015
6.5	43.46	12.335
16.7	41.772	14.344
7.8	43.308	12.541
38	44.983	7.38
27.3	37.948	14.304
131.3	38.474	15.334
11	42.636	13.3
8.6	43.421	12.514
10.1	45.843	7.628
12.7	42.645	13.31
8.6	41.94	15.399
11.2	43.244	11.388
10.8	38.277	15.717
8.7	43.367	12.608
10	37.947	14.33
10.1	42.75	13.23
26.7	37.914	14.344
12.5	43.435	12.458
6.9	46.613	11.376
7.8	43.423	12.498
7.7	43.3	12.552
5.6	43.394	12.579
5	43.407	12.579
11.8	44.507	7.226
9.8	43.304	12.542
7	43.406	12.577
22.4	40.488	16.407
9.3	44.408	10.23
5.7	42.733	12.572
5.7	43.402	12.472
11.7	43.253	12.713
11.5	42.555	13.16
14.1	42.989	13.008
8.7	43.425	12.494
9.4	37.206	15.176
8	43.297	12.542
4.8	43.41	12.585
6.6	42.61	13.029
7.6	42.549	13.145
10.1	43.292	12.519
8.2	43.278	12.51
6	43.415	12.569
9.4	42.583	13.188
8.6	43.305	12.547
7.7	43.304	12.543
9.1	43.023	12.805
16.9	42.962	12.997
10.7	40.24	15.93
10.8	37.94	14.339
10	37.928	14.323
9	37.921	14.347
7.4	37.948	14.322
9.5	37.943	14.328
5.8	43.455	12.501
11.4	42.625	13.021
10	37.94	14.336
9.6	37.952	14.343
5.6	43.389	12.42
10	37.921	14.335
6.7	43.335	12.55
9.3	43.3	12.54
10	37.938	14.34
10.3	37.962	14.351
5.7	43.409	12.579
10.6	37.959	14.333
8.3	43.527	13.851
10	37.939	14.312
8.2	43.308	12.544
26.4	37.939	14.324
10.3	37.97	14.32
10	37.934	14.343
7.3	43.505	13.838
9.4	37.954	14.334
10	37.938	14.331
6.2	43.543	12.394
8	43.919	11.598
8	39.138	16.52
6.8	43.364	12.487
5.7	43.404	12.582
9.7	43.55	12.338
16.4	39.273	16.634
8.1	43.037	12.807
23.8	37.384	15.971
38	43.883	12.832
9.6	43.302	12.553
15.1	44.03	8.703
4.9	43.405	12.579
4.5	43.408	12.576
9.3	43.302	12.546
11.6	43.082	13.086
11.1	43.081	13.086
5.1	43.402	12.563
11.8	43.08	13.09
8.6	43.399	12.561
8.6	43.462	12.501
26	41.724	15.774
6.3	43.304	12.536
10	43.304	12.546
9.3	43.23	12.555
6	43.305	12.537
11.1	42.94	12.973
7.1	43.306	12.54
9.8	43.304	12.544
7.3	43.298	12.546
9.5	43.301	12.548
8.1	43.46	12.499
6.2	43.412	12.583
7.3	43.386	12.59
129.9	38.334	15.603
7.6	43.458	12.493
6	43.305	12.534
10.1	43.307	12.544
8.7	43.038	12.809
9.8	43.302	12.539
8.4	43.41	12.57
10.7	42.989	12.944
11.2	42.994	12.966
4.2	43.392	12.619
6.5	43.305	12.548
9.9	43.614	12.251
4.4	43.408	12.573
2.9	43.409	12.574
8.7	43.305	12.554
7	43.41	12.576
12.6	42.973	13.024
7.2	43.236	11.589
9.1	44.509	6.771
8.2	43.397	12.484
11.6	43.391	12.606
12.5	42.98	13.02
9.7	40.771	15.282
9.5	43.314	12.539
9.5	39.942	16.031
10.9	43.431	12.774
10.5	44.18	10.64
10.6	44.18	10.631
7	43.314	12.532
10	45.601	6.825
13.2	43.391	12.766
9.1	42.804	12.949
8.6	43.393	12.432
9.3	38.154	14.964
11.9	42.663	13.097
8.9	43.492	13.827
9.7	38.162	15.112
10	38.16	15.111
12.6	42.817	13.14
6.8	43.513	12.292
8.2	42.797	12.95
4.1	43.415	12.582
10	44.546	6.713
9.1	43.155	12.525
36	38.303	13.464
130.5	38.492	15.394
9.2	43.074	12.641
5.8	43.305	12.528
4.5	43.427	12.522
6.1	43.368	12.527
6.3	43.367	12.561
10.4	42.395	12.996
7.7	43.387	12.485
6.9	42.828	13.131
6.6	42.813	13.133
7.7	43.405	12.437
6.1	43.318	12.537
2.9	43.408	12.575
10.6	38.156	15.12
12.6	38.155	15.11
5.3	43.446	12.527
8	42.89	12.604
8.7	42.34	13.469
8.3	43.282	12.761
4.2	43.425	12.571
19.5	40.377	15.37
7.1	43.304	12.55
10	40.388	15.415
8.4	39.952	15.937
19.3	40.388	15.373
8.6	42.429	13.115
14.9	40.397	15.401
9.9	43.295	12.576
9.1	43.41	12.571
9.6	43.371	12.552
25.7	40.638	15.771
7.3	38.111	15.151
9.9	46.345	6.549
8.6	43.414	12.537
157.7	38.74	15.68
9.1	41.874	13.833
9.7	43.268	12.664
8.5	43.395	12.492
8.5	43.393	12.483
10.3	43.684	12.223
5.6	42.765	12.787
23.5	40.094	15.861
9.5	39.427	16.221
6.7	43.342	12.546
7.9	43.257	12.528
6.5	43.314	12.538
7.7	43.343	12.549
8.4	43.334	12.55
24.8	39.373	16.882
9.5	42.77	13.257
7.8	43.466	12.486
8.6	43.578	12.393
1.9	43.446	12.209
8.9	43.458	12.49
10	38.907	16.467
7.3	43.39	12.595
8.4	43.36	12.577
1.8	45.891	11.374
10	43.479	13.786
7.3	44.263	10.549
24.7	44.008	11.948
5	43.399	12.438
10	45.36	7.433
21.1	42.713	13.149
7.4	39.946	15.89
12	42.529	13.216
6.6	43.505	12.362
26.4	40.588	16.436
9.7	43.47	12.569
5.3	43.312	12.536
8	43.26	12.64
8.9	43.503	12.356
7.2	43.451	12.288
7.8	42.797	12.57
14.4	43.243	10.939
10.3	44.254	10.539
11.1	44.252	10.524
9	42.802	13.231
8.6	43.406	12.522
5.8	43.403	12.52
1.5	44.368	12.683
16.7	44.241	10.49
8.1	43.468	12.503
10.4	40.769	15.409
10	43.341	12.641
281.8	38.954	15.174
3.8	43.42	12.575
7.3	43.448	12.511
8	43.129	12.594
24.7	41.216	14.999
8	42.721	12.792
9.5	38.48	16.129
10	44.287	13.716
2.3	43.416	12.592
8.2	42.81	13.24
15.4	43.478	12.734
10	43.297	12.654
10.7	42.547	13.249
9.4	43.304	12.549
122	38.467	15.509
9.5	43.302	12.541
13.2	44.387	7.272
10.5	39.788	15.795
2.8	43.402	12.434
8.1	43.43	12.55
122	38.468	15.41
113	38.317	14.88
28	43.078	13.454
8.5	42.785	12.538
10.4	42.421	13.242
6.1	43.521	12.348
31.6	40.69	16.502
9.3	43.26	12.633
3.2	41.482	16.146
5.1	41.494	16.152
6.4	42.778	12.758
11.2	42.554	13.266
3.7	43.376	12.53
10.6	41.672	14.497
8	38.535	16.036
6.1	43.347	12.524
7.1	43.134	12.504
8.3	40.223	15.609
11.1	42.958	12.996
138.4	38.414	15.129
6.4	43.355	12.575
8.8	43.375	12.526
10.5	43.152	12.784
12.4	40.254	15.727
9	42.766	13.235
9.4	43.336	12.646
7.8	43.375	12.533
8.7	43.41	12.533
4.8	43.39	12.43
8.3	43.312	12.54
6.6	43.403	12.518
11.1	42.946	13.028
7.1	43.55	12.109
4.1	43.414	12.573
10.5	43.553	12.328
10.2	38.221	15.209
13.8	42.62	13.381
9.8	43.106	12.836
4.6	43.443	12.407
11	44.403	7.298
6.6	43.462	12.472
8.1	43.15	12.796
10.9	38.227	15.202
7.8	43.302	12.555
9.9	42.781	13.258
39.3	43.618	12.903
8.3	43.896	11.869
5.9	37.084	14.442
3.7	40.681	15.437
28.1	41.217	15.006
10.8	38.222	15.204
11.2	44.646	7.153
10.9	38.229	15.201
20.1	41.21	15.034
9.4	43.148	12.795
8.8	43.009	12.793
10.1	43.28	12.686
7.2	43.416	12.537
11.5	38.231	15.204
10	44.403	10.529
9.9	43.148	12.794
9	43.465	12.513
8.7	43.16	12.787
9.1	42.178	13.678
9.6	43.418	12.564
9.9	42.036	13.224
14.1	44.573	6.599
2.3	40.222	15.548
9.6	43.495	12.311
9.3	42.043	13.226
10.8	37.022	14.462
7.4	43.415	12.499
9.4	43.395	12.436
10.9	43.254	12.581
8.8	43.397	12.434
7.8	43.459	12.484
7.8	43.412	12.518
8.9	43.323	12.462
9.5	41.876	13.821
10.2	43.327	12.476
9.7	43.323	12.471
10	44.399	10.526
9.7	43.323	12.463
10.1	43.327	12.47
11.1	42.582	13.106
6.8	43.408	12.534
50.5	39.157	15.888
8.1	43.324	12.456
7.8	43.462	12.484
10	45.928	7.503
7.7	43.331	12.599
27.2	43.132	13.51
9.6	43.307	12.556
8.3	43.419	12.504
5.4	43.405	12.41
6.8	43.417	12.537
11	43.087	12.985
5.9	43.406	12.54
12.3	42.563	13.224
13.7	40.453	16.42
10.3	43.175	12.772
10	45.723	10.094
8.4	43.883	7.98
15.4	41.772	14.228
8.9	43.864	10.853
4.4	43.417	12.574
7.8	43.416	12.535
9	43.32	12.186
6.7	44.685	6.852
7.4	43.357	12.628
10.7	42.87	12.88
7.4	43.422	12.518
5.6	43.302	12.537
6.1	43.422	12.514
120	38.376	15.365
9.1	44.625	6.837
8.4	40.199	15.999
9.5	43.31	12.535
10.6	42.777	12.784
5.1	43.414	12.567
135	38.483	15.537
31.8	43.132	13.448
11.1	46.642	10.378
9.8	43.255	12.63
4.5	46.496	12.214
1.8	42.784	12.572
27.2	43.129	13.52
27.3	43.123	13.511
6.3	43.393	12.43
3.1	43.394	12.433
6.5	43.338	12.546
5.7	43.789	11.942
9.8	43.404	12.574
10.5	42.99	13.001
10.3	42.99	13.002
7.1	43.339	12.55
5.3	43.412	12.561
9.8	42.971	12.92
18.7	41.755	14.22
7.5	43.311	12.543
11	42.504	13.289
8.8	43.392	12.433
3.9	43.355	12.528
9.2	43.328	12.539
10	37.74	13.75
41.3	45.102	8.837
10.9	42.55	13.165
9.6	43.494	12.309
7.3	43.322	12.192
6.1	38.121	15.057
9.7	43.13	11.04
20	39.077	15.929
7.7	42.73	12.765
7.6	43.396	12.424
8.3	43.391	12.422
23.8	43.129	13.478
88.9	38.81	15.554
26.3	44.516	6.842
6.9	43.307	12.536
8.3	43.319	12.597
10.2	43.07	13.072
16.6	41.638	14.272
10.4	38.621	13.378
19.9	38.64	13.391
7	43.424	12.546
27.9	44.437	11.002
4.6	43.436	12.377
9.8	42.895	12.858
10.4	43.137	13.056
8.8	46.609	10.331
7.9	43.308	12.551
9.6	41.93	13.253
10.1	42.767	12.738
9.1	43.409	12.571
16.4	43.458	12.731
9.2	43.153	12.79
16.5	42.318	13.495
12.6	39.007	16.175
9.4	43.31	12.538
10.7	44.287	12.322
4.2	43.399	12.563
29.3	43.139	13.44
9.8	43.308	12.558
23.5	43.096	13.332
8.9	43.449	12.52
9	43.322	12.548
9.3	43.148	12.795
4.5	43.645	12.302
6.6	43.426	12.507
9.4	42.945	12.892
3.9	43.4	12.566
135	38.487	15.514
9.6	43.302	12.546
9.6	43.145	12.794
9.1	43.322	12.599
8.7	43.34	12.545
8.8	43.303	12.553
15.6	43.416	12.765
122	38.443	15.491
12.3	38.12	15.175
10.9	46.804	11.636
7.8	37.517	15.146
15.6	41.639	14.473
6.7	43.42	12.46
5.8	43.414	12.571
26.7	42.856	13.42
9.8	42.843	13.392
8.5	43.411	12.572
3.3	43.411	12.57
146.4	38.49	15.103
10.2	42.971	12.891
6	43.427	12.513
11.1	41.973	12.786
18.9	41.655	14.479
11.5	42.992	12.882
9.6	42.573	13.289
7.7	43.37	12.556
9.6	41.629	14.473
12.2	42.544	13.158
12.7	42.992	12.944
7.6	43.311	12.535
10.6	43.318	12.608
21.1	43.121	13.376
12.2	42.98	12.886
14.2	42.5	13.34
10.3	40.178	15.666
9.4	42.032	13.55
14.3	43.434	12.764
8.4	38.118	15.03
9.8	45.238	7.065
5.2	43.398	12.56
15.5	40.345	15.848
8.8	42.799	12.74
18.4	41.653	14.475
6.2	38.084	15.085
10.7	46.135	10.525
22.6	37.31	15.178
7.6	43.535	11.014
10.4	42.897	12.87
3.5	43.424	12.578
10.7	38.056	15.152
10	42.83	13.272
4	43.416	12.575
19.8	41.642	14.495
8.7	42.405	13.14
18.5	41.64	14.495
7.6	43.406	12.577
8.1	43.405	12.577
18.9	43.132	13.23
11.7	42.964	12.913
9.3	43.093	12.962
10.7	42.974	13.668
21.4	43.189	13.264
19.5	43.182	13.28
4	43.424	12.573
6	43.461	12.488
3.7	43.413	12.571
6.8	43.413	12.572
9.5	43.21	12.681
11	42.393	13.155
7.8	43.297	12.546
11.4	44.112	10.489
9.2	42.392	13.137
4.9	45.765	11.067
5.8	43.298	12.54
5.2	43.417	12.566
10.9	40.455	16.394
7.3	43.427	12.512
5	38.486	13.343
177.4	38.622	15.551
36.9	43.226	13.358
10.7	42.556	13.168
4.4	43.414	12.57
22.4	43.003	14.217
318.2	38.801	15.06
10	44.629	6.707
9.8	43.305	12.548
30.2	42.962	13.6
9.3	42.416	13.121
9.3	41.762	13.57
11.5	42.983	12.945
51.9	38.134	15.847
9.5	45.402	6.98
10	43.351	12.602
8.3	42.217	13.198
9.9	43.342	12.63
24.8	40.008	15.572
19.7	39.957	15.532
6.6	45.76	11.041
13.2	41.851	13.593
8.4	43.031	12.906
10.8	43.389	12.495
129	38.368	15.449
0.7	39.915	16.13
5.4	44.263	13.745
9.5	43.33	12.664
10	43.328	12.664
7.6	45.759	11.034
8.4	43.426	12.508
8.2	43.23	12.756
4.9	43.44	12.554
0.4	43.43	12.569
8.6	43.413	12.572
10	43.581	12.163
10.5	43.357	12.621
9.7	43.582	12.158
9.8	43.583	12.158
9.7	43.583	12.151
9.2	43.77	7.775
11.9	42.461	13.288
8.5	43.576	12.162
8.1	43.578	12.148
10	38.532	13.418
5	43.396	12.505
9.3	43.309	12.558
9.1	41.759	13.563
9.9	43.319	12.657
14.6	40.451	16.418
16.8	40.456	16.411
9	43.315	12.56
9.7	43.31	12.562
10	43.306	12.546
7.5	43.436	12.547
7.8	42.778	12.511
13.7	44.409	7.337
10.1	38.178	15.104
13.4	43.061	12.987
15	44.54	7.259
11	43.127	13.004
11	46.448	10.551
9.7	43.306	12.541
10.8	43.304	12.67
11.1	41.771	14.099
11	43.305	12.669
9.5	43.152	12.511
6.5	42.605	13.2
10.9	42.647	13.239
7.8	42.893	12.959
9.9	42.654	13.242
10.1	42.844	12.672
9.7	42.825	13.082
6.9	43.306	12.538
16	37.006	14.729
13.5	42.5	13.279
8.8	43.41	12.57
10.7	42.768	13.095
5.6	43.431	12.512
6.5	42.443	13.318
7.8	42.781	12.529
5.7	38.15	15.138
10.9	43.026	13.165
9.8	43.308	12.545
6	43.431	12.511
10.2	42.479	13.291
10.1	42.471	13.28
16.1	43.585	12.608
10	43.348	12.598
3.8	43.416	12.575
8.1	42.997	13.197
7.1	43.468	12.472
12.9	42.644	13.225
8.9	43.145	12.797
8.9	43.226	12.632
11.7	42.64	13.227
15.6	42.486	13.466
9.8	43.305	12.544
9.3	43.304	12.55
9.8	43.306	12.547
15.1	41.751	13.62
5.7	43.449	12.392
11.8	42.638	13.233
5.1	43.416	12.574
10.6	44.065	7.953
10.1	38.159	15.162
5.5	43.415	12.57
6.3	43.426	12.54
10.6	43.197	12.728
4.1	43.418	12.586
8.1	43.304	12.202
9.6	43.417	12.568
5.3	43.429	12.553
4.2	43.433	12.549
7	43.428	12.544
14.6	38.117	15.84
0.3	43.405	12.493
13.8	40.466	16.396
8	43.937	10.181
10.4	42.87	12.95
8.2	43.36	12.576
7.9	43.415	12.571
10	46.251	8.569
13.2	43.182	13.027
15.1	43.126	13.142
15.6	43.116	13.148
9.9	42.798	13.129
8.6	38.036	14.73
8.7	38.031	14.733
9.7	43.472	12.532
15.6	40.443	16.42
9.6	43.305	12.54
12	43.11	12.6
8.5	43.416	12.568
16	40.46	16.399
17.1	42.416	13.419
10.1	45.108	6.706
4.7	43.447	12.518
13.6	42.828	13.215
16.9	40.452	16.433
7.9	41.662	13.607
10	41.798	14.82
9	41.934	13.264
11.4	38.154	15.124
12.2	38.152	15.122
9.9	38.156	15.109
10	43.971	6.459
26.5	43.117	13.49
33.7	39.401	16.803
8	43.31	12.545
14.3	42.536	13.251
8.7	41.664	13.611
10	43.291	12.513
11	43.109	13.43
9.9	43.308	12.54
9.1	43.307	12.535
6.7	43.494	12.425
7.8	43.309	12.547
10.8	40.458	16.396
10.3	41.88	13.814
10.4	40.449	16.431
11.4	43.237	12.546
9.6	40.45	16.389
8.8	43.134	12.713
16.2	38.138	14.929
10	43.083	14.244
9.6	42.819	13.194
9.3	43.307	12.536
12.7	40.799	15.212
118.2	38.357	15.394
10	42.993	14.208
9	42.799	12.952
12.7	40.796	15.21
10.6	40.795	15.232
10.5	40.446	16.429
9.4	40.443	16.425
15.6	40.443	16.435
10.1	40.44	16.434
20.3	43.055	14.184
40.6	43	14.145
8.8	43.144	12.8
14.2	40.457	16.397
7.6	42.675	12.561
17.1	40.449	16.442
15.3	40.458	16.434
7.7	43.493	12.414
7.5	42.671	12.561
10.7	40.451	16.434
8.8	43.303	12.537
7	42.938	12.534
10.1	37.956	14.329
10.9	37.957	14.33
26.8	37.954	14.322
9.6	41.841	13.805
16.9	40.454	16.424
12.7	40.46	16.385
9.3	40.443	16.451
5	37.86	15.577
8.5	39.886	16.105
10	42.993	14.16
11.2	40.457	16.395
16.4	40.459	16.404
15.5	40.45	16.405
10	40.465	16.385
16.4	40.461	16.403
38.7	42.989	14.085
10.6	40.463	16.373
10.5	40.456	16.391
17.1	40.46	16.411
16.3	40.451	16.41
6.8	42.787	12.548
88.8	38.505	15.516
47.9	42.945	14.172
10	39.888	16.105
19.3	42.975	14.179
33.6	42.982	14.113
28.9	43.012	14.084
10	40.446	16.396
10	40.462	16.381
14.1	40.448	16.411
10.3	40.461	16.4
10.5	40.463	16.376
10.8	40.452	16.399
10	40.448	16.4
11.4	40.458	16.381
10.4	40.458	16.398
9.9	42.863	13.082
10	38.938	16.34
13.5	40.464	16.397
10	40.453	16.397
10.9	40.46	16.398
11.2	40.454	16.396
11.1	40.452	16.417
10	40.456	16.386
13.4	40.449	16.412
10	40.447	16.406
5	40.271	15.789
10.7	40.458	16.393
8.8	43.393	12.433
17.2	40.448	16.417
10	40.454	16.401
10	40.451	16.396
5	37.656	15.029
10	40.45	16.398
16.6	40.444	16.421
14.3	40.462	16.403
15	40.45	16.409
16.6	40.454	16.415
7.3	40.451	16.383
11	40.462	16.394
10.2	40.439	16.42
16.7	40.441	16.427
15.8	40.449	16.423
13.2	40.445	16.412
9	43.337	12.531
5.4	43.408	12.523
14.9	44.471	6.688
14.5	40.465	16.384
10.6	40.452	16.414
13.4	40.452	16.408
10	40.371	16.574
11.1	40.458	16.403
13.1	40.435	16.424
10.8	40.469	16.408
13.3	40.46	16.406
10	40.461	16.416
13.5	40.45	16.413
7.7	40.447	16.408
16	40.447	16.42
10	43.083	12.959
19	40.451	16.429
12.6	42.97	13.006
7.1	37.236	14.469
10.2	45.176	6.521
13.7	40.457	16.393
8	43.4	12.425
8.4	43.34	12.532
8.9	43.341	12.535
9.1	40.452	16.372
21.2	40.484	16.393
10.5	42.514	13.235
13.3	40.457	16.408
13.5	40.449	16.404
180	38.958	15.659
7.6	43.323	12.572
15.3	40.446	16.426
9.4	40.446	16.44
9.2	37.657	15.134
5	43.854	10.622
9.1	40.022	16.016
6.8	43.41	12.571
13.1	43.078	12.988
10.5	43.406	12.636
7	43.326	12.559
9.1	43.152	12.798
44.5	42.991	14.138
10.3	42.808	13.107
10	40.61	15.514
7	43.402	12.404
7.7	43.421	12.547
10.8	42.968	12.821
7	43.427	12.4
7.8	43.33	12.568
120	38.295	15.192
8.9	44.176	10.232
11.4	42.579	13.087
14.1	43.024	13.052
3.2	46.323	11.771
10	43.315	13.184
7.6	46.321	11.746
9.7	40.488	15.978
7.2	43.487	12.394
5.4	43.306	12.536
7.7	43.489	12.391
6	43.366	12.549
10	40.452	16.407
17.6	42.418	13.423
7.8	42.79	12.548
8.7	43.125	13.526
13.6	44.185	10.51
13.4	43.08	13.037
7.9	43.456	12.466
17.9	42.415	13.416
6.3	43.398	12.505
5.2	43.418	12.566
26	43.024	14.167
10	43.005	14.074
10	42.992	14.086
8.8	43.104	12.831
21.8	44.525	10.116
118.4	38.396	15.418
10.3	38.152	15.133
7.1	43.303	12.535
4.9	41.825	15.328
11.1	46.027	7.183
26.9	43.125	13.476
10.8	42.847	12.446
9.1	43.13	12.715
7	42.775	12.512
6.5	43.47	12.455
10.7	43.231	12.59
5.7	43.403	12.497
4.2	43.416	12.572
7.2	43.301	12.541
7.9	43.305	12.54
10.9	37.914	15.232
7.1	43.307	12.536
8.4	43.306	12.544
5	43.499	13.861
12	43.031	14.178
8.1	43.449	12.541
10.8	43.087	13.025
15.8	46.574	10.704
10.7	43.088	13.02
10.3	43.113	12.71
5.9	43.418	12.564
8.6	43.406	12.498
6.5	43.011	12.904
7.5	43.424	12.562
7.3	43.435	12.496
10.8	42.842	12.912
9.9	43.354	12.629
6.1	43.417	12.566
10.7	42.361	13.241
10.5	43.268	12.663
9.5	43.828	12.062
10.2	44.144	11.483
7.3	43.555	10.987
8.6	43.417	12.562
6.7	43.306	12.544
10.1	43.299	12.537
8.7	43.262	11.411
4.5	43.391	12.423
4.9	43.391	12.418
7.1	43.415	12.567
4.1	43.416	12.572
5.4	43.423	12.507
6.2	43.421	12.506
18.5	44.567	6.486
6	43.383	12.471
9.5	43.304	12.553
4.8	43.399	12.59
4.3	43.416	12.524
41.4	43.558	12.969
10.6	45.996	10.012
4	42.994	12.917
11.1	37.925	15.228
11.5	37.914	15.222
10	39.896	16.107
8.6	43.821	12.066
8.8	43.415	12.567
9.3	43.833	12.074
8.9	43.818	12.062
8.5	43.553	13.702
9.9	39.908	16.114
13.2	42.984	13
8.2	39.904	16.11
10.7	43.391	12.617
9.7	43.526	12.356
10.5	45.606	7.014
10	43.339	12.498
27.4	37.953	14.318
9.8	44.342	10.006
10.7	42.779	12.707
6.1	43.527	12.357
9.1	44.128	11.502
7.9	43.393	12.424
7.4	42.783	12.736
10	43.305	12.548
9.7	43.273	11.407
5.6	43.31	12.525
10.9	44.353	10.692
10.6	37.214	15.828
11	43.405	12.565
5	43.41	12.614
3.8	43.411	12.573
11.5	38.236	16.247
9.7	38.238	16.258
10.4	42.889	13.042
10.3	43.353	12.626
5.9	43.437	12.435
