# latitude	longitude	depth =
43.389	12.463	8.8
43.397	12.508	6.3
43.392	12.5	8.6
43.386	12.484	7.8
43.386	12.439	6.8
40.188	15.843	10
43.396	12.456	5.3
43.444	12.464	8.3
45.802	7.51	11.6
43.444	12.493	6.7
43.45	12.494	6.2
43.022	12.914	9.9
42.983	12.919	11.3
43.438	12.454	5.3
43.445	12.466	7.9
43.442	12.472	6.3
43.422	12.475	7.2
43.446	12.459	8.3
43.421	12.494	7.3
43.395	12.508	4.9
43.388	12.532	7.8
43.443	12.466	6.8
43.382	12.528	5.4
43.443	12.447	6
43.443	12.468	7.3
43.442	12.467	8.2
43.405	12.526	5.2
40.111	15.968	5.8
39.19	16.713	16.5
43.437	12.455	6
40.124	15.945	9.7
43.426	12.463	6.7
39.186	16.738	18.2
44.302	10.776	26.4
43.431	12.461	6.4
43.395	12.508	5.2
43.442	12.457	7.1
43.443	12.455	9.1
43.393	12.499	7.2
43.443	12.458	6.4
43.444	12.456	6.9
43.383	12.502	5.3
43.448	12.454	7.4
43.439	12.465	7.8
43.442	12.453	6.6
43.444	12.457	7.1
43.441	12.46	9.5
43.399	12.5	8.4
46.006	10.825	6.9
43.398	12.459	7.7
43.038	13.004	11.7
43.05	12.872	8
43.413	12.479	7.1
43.411	12.479	8.2
43.444	12.465	6.4
43.392	12.5	8.5
43.448	12.445	6
40.127	15.954	10.7
43.383	12.536	7.9
43.366	12.526	6.7
43.382	12.519	5.8
43.442	12.468	7.4
43.464	12.706	13.7
43.337	12.52	7.3
43.187	13.154	9.5
44.568	9.762	8.8
43.441	12.467	8.5
38.415	15.376	119.3
46.001	6.964	11.4
43.395	12.502	8.6
43.4	12.459	7.5
38.839	16.508	10
43.431	12.482	9.1
43.426	12.472	6.6
43.44	12.468	8.7
43.391	12.51	6.1
43.444	12.459	7.5
43.442	12.464	7.5
43.394	12.499	8.6
43.406	12.491	7.3
43.422	12.461	6.5
43.386	12.504	6.8
43.402	12.506	8.8
43.387	12.477	8.5
43.442	12.495	7.8
43.39	12.498	7.6
43.398	12.499	9
43.447	12.446	8.2
43.451	12.51	3.8
43.377	12.557	3.4
43.398	12.481	4.7
43.384	12.533	6.9
42.718	13.594	35.8
42.968	13.407	23.2
43.392	12.495	5.5
43.395	12.5	8.6
43.397	12.5	6.5
43.4	12.493	7.5
43.412	12.482	8.1
37.48	14.473	10.4
43.439	12.451	5.7
45.948	7.121	12
43.387	12.506	4.4
43.375	12.513	8.7
43.387	12.505	7.3
43.437	12.532	7
44.275	11.572	10
43.377	12.512	6.5
46.778	11.792	6
43.626	12.53	11.1
43.44	12.466	7.4
43.375	12.537	5.8
42.965	12.997	10.2
43.615	12.532	11.2
43.404	12.489	6.2
43.393	12.502	6.1
43.397	12.522	7.1
43.582	12.56	5
43.384	12.516	7.4
43.449	12.437	8.6
43.393	12.489	5.1
43.402	12.502	5.2
43.386	12.509	6.6
43.357	12.57	5.9
43.388	12.498	5
41.731	13.852	10.2
43.402	12.489	6.7
43.44	12.47	7.6
43.446	12.452	9.9
44.18	10.228	9.5
43.442	12.462	8.1
43.4	12.506	5.6
43.381	12.508	5.4
44.187	12.232	10
43.441	12.462	7.3
43.576	12.312	8.3
43.393	12.497	6.4
43.445	12.455	7.1
43.44	12.461	8.9
43.424	12.465	7.1
43.386	12.505	6.5
43.395	12.496	7.9
43.402	12.518	6.9
43.396	12.496	8
43.44	12.458	7.5
43.44	12.471	6.9
43.395	12.493	6.3
43.441	12.49	8.7
43.447	12.463	6.1
43.442	12.464	6.7
43.439	12.466	8
43.395	12.495	6.4
43.434	12.456	9
43.41	12.474	6.2
43.421	12.533	9.7
43.391	12.488	6.7
41.367	14.462	15.7
43.41	12.494	5.1
43.411	12.488	8
43.395	12.485	5.8
43.361	12.521	5.7
43.356	12.514	6.7
43.368	12.511	6
43.388	12.503	10.8
43.398	12.494	8.8
43.408	12.505	6
43.396	12.495	7.2
43.44	12.44	6.5
43.396	12.502	6.9
39.508	16.212	10
43.394	12.497	6.8
43.396	12.492	8.2
44.456	8.244	1.3
43.388	12.461	9.5
43.396	12.489	6.8
43.391	12.498	5.8
43.389	12.499	7.8
43.395	12.498	9
43.397	12.5	7.5
43.357	12.536	6.8
43.396	12.492	9
43.442	12.464	8.1
43.436	12.466	7.9
43.163	12.799	9.6
43.411	12.512	7.9
43.393	12.467	10.9
43.392	12.501	6
43.393	12.498	5.6
43.397	12.502	7.6
43.455	12.415	8.4
44.307	11.718	23.5
43.376	12.495	6.1
43.413	12.487	7
43.164	12.804	9.3
43.391	12.507	5.3
43.41	12.487	7.8
43.427	12.509	7.9
42.777	13.037	11.6
42.779	13.017	10
44.204	10.222	10.4
43.401	12.498	7.1
43.438	12.463	6.7
43.445	12.458	8.4
43.397	12.497	6
43.442	12.468	6.7
43.404	12.527	6.4
43.422	12.526	6.9
40.124	15.954	11.6
40.131	15.944	10.8
43.314	12.552	6.4
43.127	13.017	13.6
43.389	12.452	5.9
38.113	15.116	10
38.086	15.282	7.2
43.378	12.566	3.3
43.446	12.468	6.2
43.396	12.498	6.1
43.454	12.462	8.5
43.046	12.816	10
43.392	12.495	6.4
43.397	12.5	5.4
43.392	12.496	5.1
43.348	12.543	6.2
43.397	12.488	6.1
40.126	15.942	8
43.439	12.468	7.6
43.44	12.467	6.4
40.13	15.945	10.4
43.347	12.536	6.8
43.375	12.51	7
43.417	12.505	7.8
43.448	12.493	8
43.372	12.545	4.5
38.22	16.051	57.2
43.41	12.484	8.8
43.416	12.52	4.9
40.134	15.936	9.6
43.407	12.477	7.2
43.395	12.506	8.2
40.129	15.952	12.4
40.13	15.957	12.5
43.442	12.464	7.4
43.443	12.467	7.7
43.445	12.463	8.5
43.416	12.487	8.4
40.121	15.931	11.1
43.444	12.46	7.4
43.441	12.47	8.3
43.41	12.49	7
43.418	12.456	7.8
43.339	12.524	5.5
43.343	12.532	7.3
43.392	12.502	6.1
43.847	7.508	9.1
43.41	12.481	7
43.444	12.459	8.5
43.442	12.454	6.7
43.389	12.493	4.9
43.401	12.491	7.2
43.401	12.492	7.8
43.397	12.486	7.2
43.022	12.814	10.5
43.392	12.465	9.3
43.433	12.462	6.7
44.18	10.217	10.2
43.433	12.458	6.5
43.449	12.495	6.7
43.452	12.429	8.4
43.376	12.557	4
43.445	12.49	9
43.442	12.488	9.3
43.392	12.502	4.6
43.424	12.526	6.9
43.453	12.497	8.7
43.448	12.495	8.5
43.441	12.462	6.8
43.412	12.463	6.5
43.447	12.454	7.8
42.784	12.99	7.7
43.447	12.452	6.6
43.393	12.508	6.4
43.338	12.53	5.6
42.785	12.996	8.4
43.393	12.502	8.5
43.396	12.503	6.4
43.443	12.438	5.9
43.392	12.497	8.6
43.394	12.488	3.6
43.423	12.526	7.4
43.395	12.492	8.6
42.786	13.004	9.8
43.411	12.505	6.3
43.392	12.485	6.6
43.434	12.5	5.2
43.402	12.491	9.5
43.382	12.558	2.2
38.134	15.207	6.6
43.392	12.565	1.5
43.225	12.817	11.3
43.404	12.497	5.9
43.436	12.528	7.5
43.263	12.729	11.1
43.337	12.529	6.4
43.396	12.484	8.4
43.878	7.535	8.4
43.404	12.512	8.5
43.433	12.534	5.9
43.397	12.511	5.3
43.44	12.452	6.1
43.438	12.463	5.8
43.386	12.536	5.3
43.581	12.568	4.6
43.443	12.444	5.9
43.401	12.505	5.8
43.387	12.496	5.8
43.396	12.514	4.9
43.378	12.5	4.8
43.439	12.442	5.6
43.385	12.489	7.3
43.408	12.495	8.6
43.445	12.441	6.2
43.397	12.491	6.5
43.391	12.493	4.6
43.393	12.495	5.4
43.383	12.576	4.1
43.444	12.456	6.7
43.411	12.472	8.8
43.412	12.47	6.8
43.372	12.562	4.1
43.722	12.244	11.5
42.519	13.276	15.4
43.388	12.513	6.1
43.388	12.504	6.5
43.428	12.522	9
43.393	12.489	5.4
43.439	12.465	6.9
43.297	12.756	11.4
43.396	12.492	8.5
43.389	12.501	5.7
43.393	12.502	5.8
43.407	12.504	7
43.381	12.506	10.9
43.396	12.496	5.7
43.438	12.443	8.1
43.39	12.509	6.7
43.352	12.822	10.6
43.415	12.622	11
43.376	12.556	4.7
43.377	12.55	4.9
43.432	12.53	8.5
43.398	12.496	6.8
43.432	12.497	8.5
43.396	12.499	7.7
43.446	12.467	9
43.381	12.519	3.9
43.402	12.495	5.4
43.388	12.502	5.2
43.399	12.496	6.9
43.438	12.456	7.4
43.354	12.572	5.2
43.43	12.471	5.9
43.393	12.494	5.9
43.431	12.459	8.4
43.293	12.69	11.1
43.391	12.483	5.6
43.397	12.499	7
43.351	12.52	5.9
43.397	12.497	6.1
43.395	12.499	8.8
43.369	12.565	3.2
43.4	12.49	6.5
43.422	12.471	7
43.393	12.495	6.7
40.26	15.902	10.3
42.694	13.294	8.7
43.442	12.441	5.5
43.394	12.501	6.8
43.431	12.462	8.7
43.393	12.515	5.8
42.944	12.932	9.1
43.425	12.461	9.4
43.392	12.504	5.3
43.402	12.487	8.8
43.418	12.524	7.5
43.442	12.445	5.3
43.382	12.508	8.5
43.441	12.455	9.6
43.395	12.499	6.3
43.448	12.413	8.2
43.413	12.494	8.8
43.397	12.488	5
43.447	12.46	8.3
43.446	12.462	5.5
43.447	12.464	6.3
43.401	12.489	6.4
43.437	12.456	5.9
43.418	12.46	5.9
37.16	15.225	26.2
43.421	12.513	8.7
43.385	12.526	8
43.387	12.512	5.5
43.39	12.526	8.5
43.398	12.501	6.1
43.386	12.527	8.5
43.399	12.521	6
43.399	12.498	4.7
43.444	12.454	6.3
43.399	12.488	5.6
43.474	12.445	7.3
43.504	12.925	5
43.348	12.539	9.7
43.385	12.541	6.9
43.382	12.469	10.7
43.391	12.484	6.8
43.396	12.503	7.4
43.355	12.528	6.1
43.414	12.51	8.2
37.456	16.16	10
43.44	12.457	6.5
43.415	12.476	6.2
43.425	12.503	6.4
43.437	12.454	4.4
43.369	12.559	4.7
43.405	12.49	7.7
43.406	12.49	8.7
39.113	17.098	4.1
43.395	12.499	4.7
43.422	12.49	7.2
43.373	12.561	3.2
43.404	12.492	6.3
43.523	12.684	16.3
43.391	12.496	6.9
43.399	12.519	5.5
43.398	12.504	4.4
43.389	12.493	4.5
43.396	12.493	8.5
43.401	12.481	5.8
43.36	12.573	6.5
43.441	12.47	6.6
43.441	12.469	8.4
43.4	12.491	8.4
43.467	12.35	9.8
43.023	13.047	13.5
46.032	7.178	9.2
43.024	13.048	12.5
38.163	15.02	10.9
43.413	12.481	7.8
42.391	12.337	7
43.015	13.03	16.4
43.395	12.483	8
39.666	15.024	300.4
43.397	12.481	8.2
43.398	12.486	8.5
43.443	12.468	8.5
43.4	12.484	8.4
43.381	12.501	10.1
43.443	12.466	8.1
43.448	12.457	8.2
39.441	16.949	62.5
43.387	12.527	8.9
43.398	12.506	5.7
43.393	12.507	7
43.444	12.463	8.2
42.369	12.336	6.3
43.016	12.692	9.3
43.398	12.499	5.7
43.393	12.495	4.9
43.393	12.5	4.8
43.445	12.46	8.6
43.443	12.467	8.3
43.432	12.472	8.4
39.881	16.124	9.6
43.434	12.445	9
43.427	12.466	8.2
43.434	12.474	5.7
43.407	12.492	6.6
43.598	12.275	9.2
43.6	12.282	9
43.128	13.021	11.1
40.126	15.951	10.8
43.436	12.473	8.7
40.26	15.9	7
43.444	12.464	8
43.439	12.469	5.5
43.389	12.5	9
43.435	12.464	9.3
44.123	10.412	6.6
43.436	12.465	8.7
43.39	12.495	5.5
43.443	12.466	9.5
43.441	12.464	9.6
43.396	12.498	6.1
43.391	12.501	8.6
43.4	12.521	6.2
43.42	12.467	9.1
43.386	12.529	7.6
45.926	7.728	1.6
39.505	16.27	10
43.442	12.494	8.2
43.394	12.515	8.4
42.62	13.245	10.8
43.386	12.513	8.2
43.418	12.526	5.4
43.395	12.491	8.9
43.398	12.497	7.7
43.396	12.5	6.5
43.347	12.521	9.2
43.401	12.488	7.9
43.446	12.467	6.6
43.44	12.469	7.9
43.386	12.508	5.1
40.131	15.942	9.9
43.4	12.497	7.9
43.42	12.512	6
43.384	12.723	13.6
43.44	12.465	7.4
43.403	12.49	8.8
43.392	12.512	8.1
43.574	12.618	17.2
43.503	12.403	10.6
39.891	16.018	8.4
43.446	12.454	9
43.445	12.46	8.3
42.878	13.038	10.7
43.425	12.505	7.6
43.38	12.559	5.6
43.438	12.471	5.7
43.339	12.54	8.8
45.755	11.039	5.6
43.439	12.474	8.6
39.032	16.436	9.6
43.402	12.512	8.1
42.995	12.987	10.8
43.396	12.506	6.4
43.349	12.528	8.2
43.44	12.494	8.6
43.388	12.507	9.1
43.407	12.489	7
43.408	12.49	7.1
44.195	10.154	9.1
43.029	12.956	13.3
43.43	12.525	8.8
43.405	12.51	8.3
43.397	12.495	7.9
43.404	12.489	8.6
43.406	12.5	6.1
43.407	12.49	6.3
38.395	15.446	128.3
43.41	12.492	7.1
43.426	12.49	7.3
43.444	12.455	7.4
41.277	16.486	8.7
43.386	12.523	5.4
43.427	12.522	8.7
42.985	12.984	12.1
43.481	12.295	9.5
45.928	7.736	7.8
43.443	12.461	8.6
42.346	13.392	10.2
43.38	12.537	8.2
43.392	12.5	5.9
43.391	12.491	5.7
43.378	12.506	10
43.441	12.462	8.5
46.529	11.498	10
43.445	12.737	14.7
43.389	12.47	7.6
43.373	12.558	3.4
42.735	12.858	8.9
43.445	12.452	7.3
43.422	12.526	5.7
43.487	12.294	6.9
43.392	12.487	6.4
43.446	12.45	7.9
43.44	12.465	5.7
43.445	12.463	8.2
43.447	12.464	7.2
43.445	12.463	7.9
43.446	12.463	7.9
43.441	12.473	9.9
43.448	12.455	7.2
43.414	12.499	5.8
43.416	12.532	5.3
43.436	12.465	5.8
43.41	12.505	6.3
43.443	12.472	7.8
43.452	12.519	8.3
45.334	7.283	9.7
43.378	12.528	9.2
43.428	12.525	7.8
43.392	12.498	6.7
45.924	7.73	2.7
43.445	12.444	5.5
43.446	12.449	6.2
41.398	14.47	16.1
41.36	14.458	16.2
43.443	12.448	7.7
43.418	12.483	5.5
43.442	13.004	6.2
43.949	11.818	8.5
43.397	12.485	6.5
43.384	12.529	7.3
43.387	12.54	5.1
41.516	14.833	3.7
42.399	13.423	10
41.338	14.478	13.3
42.927	12.93	8.3
43.397	12.511	6.2
43.394	12.501	8.2
43.391	12.506	8.8
43.4	12.485	7.1
45.781	11.011	6
43.177	12.607	10.5
43.449	12.46	7.9
44.133	11.811	9.2
40.451	15.137	10
43.39	12.538	4
42.824	12.938	9.9
43.39	12.5	9.8
43.383	12.537	6.1
37.36	15.836	32.6
43.378	12.54	7.3
43.376	12.533	7.3
43.389	12.536	3.9
43.443	12.461	9.9
43.377	12.536	6.5
43.382	12.537	7.3
43.383	12.541	7.4
43.377	12.544	7.1
43.372	12.534	5.3
44.707	10.097	10
43.38	12.54	7.8
43.378	12.539	7.5
38.625	15.389	151.6
45.324	7.313	8.8
37.323	15.833	36.4
43.441	12.47	8.5
39.9	16.061	8.3
43.39	12.502	8.1
43.393	12.5	8.6
43.222	13.231	24.3
43.442	12.468	7.8
43.43	12.474	6
43.441	12.469	7.2
44.139	10.391	3.8
42.924	13.024	11
43.443	12.473	8.4
43.441	12.466	9.3
44.484	7.013	10.7
42.905	13.155	10.8
40.437	15.049	5.4
43.403	12.502	8.2
40.404	15.013	10
40.446	15.138	9
42.921	13.002	10.8
43.372	12.509	7.9
43.424	12.463	8.6
40.446	15.105	2
45.926	7.729	1.3
43.418	12.489	7.4
44.168	10.244	9.8
43.398	12.484	7.8
43.394	12.498	7.1
43.393	12.5	8.7
40.441	15.119	6.3
43.39	12.519	6.1
41.358	14.474	15.2
43.325	12.567	7
43.421	12.487	8.6
43.378	12.561	3
41.321	14.492	17.4
43.381	12.514	6.5
37.339	15.232	16.9
43.385	12.505	8.9
43.147	13.066	7.1
43.423	12.465	8.8
43.395	12.499	5.9
43.433	12.464	9.5
43.38	12.51	8
43.385	12.508	8
43.385	12.503	8.2
43.39	12.507	6.6
44.803	9.804	30.9
43.384	12.516	7.5
43.432	12.465	7.8
43.375	12.768	13.5
45.261	7.651	10
43.427	12.522	9.3
43.576	12.558	3.4
43.418	12.427	10
43.432	12.463	7.8
43.434	12.466	7.9
43.39	12.497	7.8
43.122	12.795	11
43.42	12.459	9.3
43.402	12.38	4.8
43.442	12.482	0.4
44.099	10.112	8.1
44.721	7.615	31.6
43.426	12.463	8.6
43.416	12.481	6.4
43.403	12.521	5.2
43.431	12.457	6.9
43.429	12.465	8.1
44.355	12.315	33.2
43.442	12.436	4.9
42.688	12.749	9.2
43.379	12.558	3.3
43.404	12.485	8.1
43.408	12.488	5.6
41.338	14.479	16
43.39	12.5	6.9
43.37	12.503	6
43.316	12.537	9.1
43.402	12.519	8.3
43.386	12.51	5.7
43.384	12.506	5.5
43.464	12.514	7.4
43.406	12.486	6.8
43.024	12.696	9.3
43.392	12.5	6.1
43.402	12.486	8.8
43.392	12.498	5.9
43.396	12.5	5.7
43.393	12.496	4.3
43.447	12.448	5.8
43.448	12.447	5.8
37.917	14.348	23.3
41.365	14.48	17
41.367	14.484	16.4
44.604	7.228	10.7
39.922	15.612	10.8
43.392	12.502	8.7
43.404	12.491	8.2
43.445	12.448	6.7
43.39	12.495	5.4
43.407	12.489	6.4
43.388	12.503	8.7
43.417	12.526	8.9
41.604	13.844	8.7
43.307	12.666	10.7
43.355	12.522	5
43.398	12.467	9.7
43.142	12.611	10.3
43.316	12.532	7.6
43.403	12.509	8.3
43.37	12.552	10.3
43.388	12.498	9.3
43.402	12.492	4.8
43.402	12.492	6.6
43.384	12.508	8.2
42.801	13.095	9.3
43.405	12.514	5.8
43.404	12.483	6.9
43.416	12.528	7.5
43.382	12.538	5.4
43.394	12.521	6.3
42.979	13.112	11.7
43.414	12.484	5.5
44.526	7.24	13.6
43.38	12.505	6.3
43.388	12.487	5
44.144	10.418	10
43.451	12.438	5.7
43.385	12.502	4.6
43.303	12.635	9.4
43.366	12.502	5.9
43.014	12.819	9.8
43.398	12.519	4.9
43.397	12.523	7.8
42.807	13.316	6
41.929	13.748	23.4
43.401	12.49	5.5
41.368	14.475	14.1
43.414	12.476	7.6
43.4	12.484	7.9
37.982	16.156	7.7
44.191	10.213	9.9
43.381	12.518	5.8
43.39	12.5	6.5
43.393	12.492	6.6
44.156	10.159	7.8
43.394	12.504	5.2
43.403	12.489	8.6
43.419	12.486	7.7
43.382	12.526	8.7
43.385	12.51	6.8
43.265	12.659	11.6
43.446	12.459	6.4
43.385	12.538	7
43.402	12.493	5.8
43.4	12.5	5.6
43.383	12.538	9.2
44.356	7.422	9.9
43.424	12.525	7
41.379	14.469	20.1
43.425	12.523	8.7
44.102	10.086	8
37.934	15.515	55.9
43.398	12.508	6.4
43.377	12.506	6.2
43.422	12.462	5.4
43.394	12.502	7.2
43.4	12.489	7.1
43.395	12.496	5.9
43.396	12.5	7.6
43.391	12.5	8.3
43.388	12.496	5.4
43.385	12.496	6.4
43.382	12.496	4.8
43.385	12.495	5
43.39	12.499	7
43.392	12.5	8
43.387	12.503	8.1
43.426	12.525	8.2
42.474	13.283	12.2
41.357	14.472	18.2
43.425	12.468	6.2
43.408	12.468	6.2
40.534	16.388	35.6
43.398	12.488	6.5
43.401	12.485	6.3
43.422	12.522	8.5
43.362	12.53	5.5
43.407	12.486	6.5
43.428	12.524	7.4
43.41	12.492	7
43.14	12.872	10.1
43.396	12.511	5.3
43.402	12.48	5
43.385	12.504	8.7
41.336	14.477	13.5
42.896	12.999	8.1
43.38	12.492	5.1
43.399	12.519	5.3
43.392	12.479	6.7
41.331	14.479	22.4
38.559	14.477	19
41.348	14.446	20.3
42.603	13.173	10.6
41.323	14.462	15.2
43.435	12.554	65.6
41.356	14.484	11
43.424	12.485	6.7
41.35	14.484	15.8
43.417	12.519	4.6
43.396	12.502	9.2
42.722	13.291	10.3
42.514	13.283	15.6
41.355	14.474	15.3
43.398	12.499	5.7
43.38	12.542	8.3
41.384	14.47	12.8
41.355	14.476	8.5
43.415	12.434	11.1
43.388	12.514	6.3
43.157	12.769	10.6
41.346	14.446	18.1
41.371	14.448	14.6
41.308	14.475	15.7
43.38	12.5	4.8
43.384	12.504	6.1
41.371	14.458	19.1
41.357	14.46	10.3
43.381	12.507	3.5
43.424	12.476	7.8
41.411	14.484	8.5
43.394	12.5	4.8
41.344	14.456	17.5
41.356	14.445	17.9
41.35	14.46	17.7
42.616	13.056	9.7
41.37	14.47	10
41.372	14.467	10.8
41.362	14.449	11.1
38.459	16.266	18.9
42.592	13.146	11.1
43.407	12.468	7.6
43.419	12.49	8.2
40.792	15.35	10
43.359	12.826	9.9
43.506	12.431	8.3
43.404	12.422	2.5
43.409	12.471	6.2
43.384	12.509	4.9
43.392	12.497	5.7
43.396	12.499	5.7
43.36	12.534	6.2
43.389	12.502	8.3
44.189	10.207	10
43.408	12.49	6.2
44.018	10.165	5.3
44.223	7.18	10
43.396	12.51	6.6
43.388	12.511	6.8
43.464	12.353	10
43.43	12.502	6.7
43.406	12.492	8.2
43.388	12.53	9.8
43.405	12.492	8.6
43.42	12.472	6.9
43.319	12.527	6.7
43.396	12.496	5.7
43.397	12.497	6
43.39	12.484	7
42.688	13.01	10.2
40.603	15.827	9.2
40.573	15.874	4.4
40.601	15.837	9
43.401	12.508	6
43.894	8.333	10
43.408	12.49	6.4
42.856	12.778	8.9
43.422	12.521	6.5
43.432	12.463	7
43.417	12.465	5
43.38	12.534	2.9
43.44	12.476	10.4
43.426	12.524	6.3
43.428	12.524	6.7
43.397	12.499	7.3
43.416	12.465	6.7
43.359	12.739	14.8
43.381	12.528	9.1
43.388	12.507	3.7
42.484	13.374	16.1
43.348	12.54	7.5
42.461	13.369	13.6
43.396	12.452	8.7
43.418	12.526	8.4
43.394	12.494	8.5
42.982	12.938	12.8
43.437	12.461	5.7
43.361	12.503	6.5
43.44	12.449	5.9
43.35	12.546	9.3
43.403	12.489	6.3
43.39	12.49	4.5
43.416	12.51	6.9
43.391	12.492	9.1
43.35	12.542	7.8
43.384	12.509	8.7
42.669	12.88	8.8
43.391	12.496	6
43.345	12.541	9.4
43.438	12.468	7.9
43.401	12.488	6.7
43.4	12.491	8.6
44.56	10.317	31.1
43.373	12.516	5.2
43.232	12.549	9.6
43.225	12.538	10
43.42	12.539	7.3
43.327	12.532	11.5
43.432	12.674	12.5
43.381	12.509	7
43.382	12.485	6.9
43.394	12.471	10.6
43.402	12.488	7
37.002	15.121	26.6
43.387	12.497	6.7
43.386	12.5	3.9
38.462	14.309	10
38.4	14.248	12.1
42.241	13.517	10
41.46	15.081	10
43.381	12.511	7.5
43.382	12.499	10
43.378	12.51	8
43.38	12.514	8.3
43.397	12.501	5.6
43.397	12.498	6.7
43.391	12.5	7.8
43.392	12.5	8.5
40.183	15.946	8.8
43.364	12.578	10
43.402	12.476	6
43.386	12.504	4.8
43.393	12.495	4.7
43.4	12.482	3.7
43.429	12.466	6.5
42.604	13.185	13
43.335	11.28	8.8
42.964	13.041	11.6
43.474	12.418	6
39.874	16.24	10
43.389	12.517	5.5
43.39	12.456	10.3
38.942	16.337	10
43.407	12.482	8.3
43.41	12.704	13.3
42.857	13.241	7.8
43.409	12.483	7.2
43.377	12.514	8
43.438	12.454	5.3
43.412	12.483	8.7
43.309	12.853	10.7
36.95	14.847	25.7
41.352	14.469	10.9
43.375	12.479	7.9
43.401	12.492	7.1
43.376	12.549	6.1
43.404	12.489	8
43.389	12.624	10.9
43.37	12.565	5.5
43.382	12.51	6.2
43.376	12.554	7.1
43.983	7.477	12.3
38.724	15.622	155.4
43.372	12.544	8.6
46.266	7.555	7.7
43.394	12.498	8.9
42.825	13.129	3.8
37.892	16.147	36.8
43.407	12.468	5.8
43.388	12.512	6.5
43.393	12.5	7.5
43.366	12.525	5.8
43.414	12.503	8.4
43.398	12.462	8.5
43.383	12.506	9.2
43.4	12.482	8.1
43.399	12.506	6.3
43.457	12.438	4.1
43.393	12.479	7.6
43.42	12.508	9.1
43.382	12.508	8.7
45.373	6.129	8.5
44.19	10.144	9.1
43.402	12.514	7.3
43.4	12.479	8.3
43.401	12.483	8.6
43.397	12.495	8.6
43.159	12.772	10.3
43.394	12.711	15.1
43.394	12.49	7.7
43.398	12.485	8.8
43.078	13.43	23
42.822	12.963	11.6
43.375	12.489	8.1
43.403	12.478	9.8
37.306	14.423	28.6
43.369	12.506	8.5
43.086	13.404	22.8
43.383	12.498	8.6
43.382	12.496	6.7
43.383	12.499	6.8
43.392	12.498	8.3
41.346	14.478	10.1
43.077	13.437	23.8
43.438	12.461	5.5
43.397	12.511	7.9
39.526	16.216	6.9
43.387	12.538	5.7
44.189	10.137	8.9
43.399	12.514	5.7
43.316	12.532	9.2
43.46	12.424	4.4
43.392	12.504	6.5
43.401	12.502	8.5
43.379	12.511	5.9
43.402	12.486	5.4
43.396	12.498	5
37.451	15.01	4
43.399	12.486	7.7
43.982	11.008	11.1
43.382	12.487	7.9
39.848	16.201	11.9
43.382	12.508	6.3
43.393	12.497	8.4
43.301	12.621	11.5
45.736	7.842	10
42.9	12.797	10.8
43.377	12.534	5.3
42.65	12.959	12.6
43.489	12.296	7.7
43.417	12.535	7.9
39.861	16.14	7.7
43.391	12.498	7.6
42.49	13.357	12.3
43.392	12.51	6.2
43.38	12.506	8.8
42.662	12.943	11.1
42.913	13.729	29.5
43.384	12.508	10.8
43.102	13.396	22
43.397	12.494	8.9
43.4	12.511	9.1
43.354	12.516	5.7
43.098	13.03	14
43.363	12.52	6.6
43.385	12.501	9.7
37.245	15.467	22.9
43.468	12.288	5.2
43.39	12.505	8.8
43.389	12.498	8.4
43.392	12.498	5.8
43.388	12.538	4.5
43.363	12.52	6.7
37.548	16.246	30.7
37.557	16.294	30.8
45.888	7.65	8.3
43.389	12.508	7
40.111	16.057	17.5
43.181	12.799	10.8
43.592	7.56	9.5
43.38	12.533	7.4
43.405	12.482	7.7
43.401	12.512	6.6
43.384	12.503	7.1
46.678	10.79	11.8
43.382	12.533	5.8
43.027	12.696	7.6
43.394	12.5	6.3
43.387	12.508	6.3
43.387	12.503	8.1
43.381	12.506	8.6
42.462	13.211	11.1
43.406	12.486	6.2
43.4	12.506	7.5
43.344	12.527	6.1
43.562	12.528	4.9
43.39	12.488	8.5
43.4	12.504	8.7
43.395	12.504	8.9
44.131	7.972	9.5
43.105	12.885	4.6
43.448	12.454	6.5
37.428	15.03	1.1
38.89	16.497	11
43.416	12.479	7.7
43.42	12.524	6.4
43.321	12.369	23.8
44.545	7.232	10.9
43.139	12.452	10
38.113	15.121	10.5
43.379	12.533	4.3
43.421	12.502	6.2
43.035	12.885	9.4
43.104	13.407	22.6
43.402	12.508	8.8
43.394	12.496	8.5
43.39	12.499	5.4
43.423	12.492	6.6
43.386	12.511	8.8
41.372	14.441	10
43.383	12.508	8.3
45.705	11.692	10
43.424	12.481	8.5
43.412	12.493	6.6
43.424	12.49	8.7
38.122	15.12	9
43.595	12.387	10
43.097	13.43	10
43.589	12.383	10
43.377	12.503	5.6
43.38	12.506	4.9
43.394	12.499	5.1
43.423	12.501	7.3
43.375	12.525	6
43.386	12.509	4.7
43.419	12.49	8.8
43.422	12.488	8.5
43.405	12.51	6.8
38.131	15.105	12.5
43.448	12.424	8
43.39	12.499	8.6
43.386	12.492	5.9
38.092	15.053	10.9
43.366	12.524	4.6
43.381	12.508	5.4
43.601	12.262	9.7
42.576	13.139	13.9
38.079	15.054	11.9
43.42	12.523	7
43.388	12.48	6.5
44.46	7.289	2
45.15	7.165	11.2
43.162	12.379	9.1
43.559	10.642	10
38.08	15.051	10.7
43.393	12.494	4.9
43.38	12.509	5.9
38.09	15.054	10.9
43.422	12.492	6.8
43.346	12.53	6.3
43.401	12.512	5.5
43.399	12.482	6.1
43.416	12.517	5.9
